sampletime,argosid,latitude,longitude,BP,AT,BV,RH,WS,WD,SR,AZ
2019-05-04 01:00:00,28882.0,56.868,164.074,1018.8235294117646,5.299999999999997,14.0,80.0,5.2,189.18537342933786,587.4601954540464,271.07157983905125
2019-05-04 01:10:00,,,,,,,,,,,
2019-05-04 01:20:00,,,,,,,,,,,
2019-05-04 01:30:00,,,,,,,,,,,
2019-05-04 01:40:00,,,,,,,,,,,
2019-05-04 01:50:00,,,,,,,,,,,
2019-05-04 02:00:00,,,,,,,,,,,
2019-05-04 02:10:00,,,,,,,,,,,
2019-05-04 02:20:00,,,,,,,,,,,
2019-05-04 02:30:00,,,,,,,,,,,
2019-05-04 02:40:00,,,,,,,,,,,
2019-05-04 02:50:00,,,,,,,,,,,
2019-05-04 03:00:00,,,,,,,,,,,
2019-05-04 03:10:00,,,,,,,,,,,
2019-05-04 03:20:00,,,,,,,,,,,
2019-05-04 03:30:00,,,,,,,,,,,
2019-05-04 03:40:00,,,,,,,,,,,
2019-05-04 03:50:00,,,,,,,,,,,
2019-05-04 04:00:00,28882.0,56.8645,164.08050000000003,1018.8235294117646,5.600000000000001,14.0,80.0,4.4,176.47889312438232,274.5141100252553,271.07157983905125
2019-05-04 04:10:00,,,,,,,,,,,
2019-05-04 04:20:00,,,,,,,,,,,
2019-05-04 04:30:00,,,,,,,,,,,
2019-05-04 04:40:00,,,,,,,,,,,
2019-05-04 04:50:00,,,,,,,,,,,
2019-05-04 05:00:00,28882.0,56.8645,164.08050000000003,1017.6470588235294,5.5,14.0,81.0,4.7,177.89072426937736,142.74733721313274,271.07157983905125
2019-05-04 05:10:00,,,,,,,,,,,
2019-05-04 05:20:00,,,,,,,,,,,
2019-05-04 05:30:00,,,,,,,,,,,
2019-05-04 05:40:00,,,,,,,,,,,
2019-05-04 05:50:00,,,,,,,,,,,
2019-05-04 06:00:00,28882.0,56.8645,164.08050000000003,1017.6470588235294,5.100000000000001,14.0,82.0,4.7,165.18424396442185,32.94169320303064,271.07157983905125
2019-05-04 06:10:00,,,,,,,,,,,
2019-05-04 06:20:00,,,,,,,,,,,
2019-05-04 06:30:00,,,,,,,,,,,
2019-05-04 06:40:00,,,,,,,,,,,
2019-05-04 06:50:00,,,,,,,,,,,
2019-05-04 07:00:00,,,,,,,,,,,
2019-05-04 07:10:00,,,,,,,,,,,
2019-05-04 07:20:00,,,,,,,,,,,
2019-05-04 07:30:00,,,,,,,,,,,
2019-05-04 07:40:00,,,,,,,,,,,
2019-05-04 07:50:00,,,,,,,,,,,
2019-05-04 08:00:00,,,,,,,,,,,
2019-05-04 08:10:00,,,,,,,,,,,
2019-05-04 08:20:00,,,,,,,,,,,
2019-05-04 08:30:00,,,,,,,,,,,
2019-05-04 08:40:00,,,,,,,,,,,
2019-05-04 08:50:00,,,,,,,,,,,
2019-05-04 09:00:00,,,,,,,,,,,
2019-05-04 09:10:00,,,,,,,,,,,
2019-05-04 09:20:00,,,,,,,,,,,
2019-05-04 09:30:00,,,,,,,,,,,
2019-05-04 09:40:00,,,,,,,,,,,
2019-05-04 09:50:00,,,,,,,,,,,
2019-05-04 10:00:00,,,,,,,,,,,
2019-05-04 10:10:00,,,,,,,,,,,
2019-05-04 10:20:00,,,,,,,,,,,
2019-05-04 10:30:00,,,,,,,,,,,
2019-05-04 10:40:00,,,,,,,,,,,
2019-05-04 10:50:00,,,,,,,,,,,
2019-05-04 11:00:00,,,,,,,,,,,
2019-05-04 11:10:00,,,,,,,,,,,
2019-05-04 11:20:00,,,,,,,,,,,
2019-05-04 11:30:00,,,,,,,,,,,
2019-05-04 11:40:00,,,,,,,,,,,
2019-05-04 11:50:00,,,,,,,,,,,
2019-05-04 12:00:00,,,,,,,,,,,
2019-05-04 12:10:00,,,,,,,,,,,
2019-05-04 12:20:00,,,,,,,,,,,
2019-05-04 12:30:00,,,,,,,,,,,
2019-05-04 12:40:00,,,,,,,,,,,
2019-05-04 12:50:00,,,,,,,,,,,
2019-05-04 13:00:00,28882.0,56.868,164.07299999999995,1016.470588235294,4.700000000000003,13.0,81.0,4.6,125.6529719045602,0.0,271.07157983905125
2019-05-04 13:10:00,,,,,,,,,,,
2019-05-04 13:20:00,,,,,,,,,,,
2019-05-04 13:30:00,,,,,,,,,,,
2019-05-04 13:40:00,,,,,,,,,,,
2019-05-04 13:50:00,,,,,,,,,,,
2019-05-04 14:00:00,28882.0,56.868,164.07299999999995,1016.470588235294,4.799999999999997,13.0,83.0,5.1,111.53466045460962,0.0,271.07157983905125
2019-05-04 14:10:00,,,,,,,,,,,
2019-05-04 14:20:00,,,,,,,,,,,
2019-05-04 14:30:00,,,,,,,,,,,
2019-05-04 14:40:00,,,,,,,,,,,
2019-05-04 14:50:00,,,,,,,,,,,
2019-05-04 15:00:00,28882.0,56.868,164.07299999999995,1016.470588235294,4.700000000000003,13.0,82.0,6.3,122.82930961457008,5.490282200505106,271.07157983905125
2019-05-04 15:10:00,,,,,,,,,,,
2019-05-04 15:20:00,,,,,,,,,,,
2019-05-04 15:30:00,,,,,,,,,,,
2019-05-04 15:40:00,,,,,,,,,,,
2019-05-04 15:50:00,,,,,,,,,,,
2019-05-04 16:00:00,,,,,,,,,,,
2019-05-04 16:10:00,,,,,,,,,,,
2019-05-04 16:20:00,,,,,,,,,,,
2019-05-04 16:30:00,,,,,,,,,,,
2019-05-04 16:40:00,,,,,,,,,,,
2019-05-04 16:50:00,,,,,,,,,,,
2019-05-04 17:00:00,28882.0,56.871,164.06900000000005,1015.2941176470587,4.899999999999999,13.0,79.0,6.9,115.77015388959481,126.27649061161743,271.07157983905125
2019-05-04 17:10:00,,,,,,,,,,,
2019-05-04 17:20:00,,,,,,,,,,,
2019-05-04 17:30:00,,,,,,,,,,,
2019-05-04 17:40:00,,,,,,,,,,,
2019-05-04 17:50:00,,,,,,,,,,,
2019-05-04 18:00:00,28882.0,56.871,164.06900000000005,1015.2941176470587,4.899999999999999,13.0,80.0,7.5,125.6529719045602,131.76677281212255,271.07157983905125
2019-05-04 18:10:00,,,,,,,,,,,
2019-05-04 18:20:00,,,,,,,,,,,
2019-05-04 18:30:00,,,,,,,,,,,
2019-05-04 18:40:00,,,,,,,,,,,
2019-05-04 18:50:00,,,,,,,,,,,
2019-05-04 19:00:00,28882.0,56.871,164.06900000000005,1015.2941176470587,5.0,13.0,79.0,6.6,138.35945220951572,230.5918524212145,271.07157983905125
2019-05-04 19:10:00,,,,,,,,,,,
2019-05-04 19:20:00,,,,,,,,,,,
2019-05-04 19:30:00,,,,,,,,,,,
2019-05-04 19:40:00,,,,,,,,,,,
2019-05-04 19:50:00,,,,,,,,,,,
2019-05-04 20:00:00,,,,,,,,,,,
2019-05-04 20:10:00,,,,,,,,,,,
2019-05-04 20:20:00,,,,,,,,,,,
2019-05-04 20:30:00,,,,,,,,,,,
2019-05-04 20:40:00,,,,,,,,,,,
2019-05-04 20:50:00,,,,,,,,,,,
2019-05-04 21:00:00,,,,,,,,,,,
2019-05-04 21:10:00,,,,,,,,,,,
2019-05-04 21:20:00,,,,,,,,,,,
2019-05-04 21:30:00,,,,,,,,,,,
2019-05-04 21:40:00,,,,,,,,,,,
2019-05-04 21:50:00,,,,,,,,,,,
2019-05-04 22:00:00,,,,,,,,,,,
2019-05-04 22:10:00,,,,,,,,,,,
2019-05-04 22:20:00,,,,,,,,,,,
2019-05-04 22:30:00,,,,,,,,,,,
2019-05-04 22:40:00,,,,,,,,,,,
2019-05-04 22:50:00,,,,,,,,,,,
2019-05-04 23:00:00,28882.0,56.871,164.06099999999995,975.2941176470587,,,51.0,,107.29916701962445,323.92664982980125,79.06254411972326
2019-05-04 23:10:00,,,,,,,,,,,
2019-05-04 23:20:00,,,,,,,,,,,
2019-05-04 23:30:00,,,,,,,,,,,
2019-05-04 23:40:00,,,,,,,,,,,
2019-05-04 23:50:00,,,,,,,,,,,
2019-05-05 00:00:00,28882.0,56.871,164.06099999999995,1011.7647058823527,,15.0,82.0,,151.06593251447126,54.90282200505106,83.29803755470846
2019-05-05 00:10:00,,,,,,,,,,,
2019-05-05 00:20:00,,,,,,,,,,,
2019-05-05 00:30:00,,,,,,,,,,,
2019-05-05 00:40:00,,,,,,,,,,,
2019-05-05 00:50:00,,,,,,,,,,,
2019-05-05 01:00:00,28882.0,56.871,164.06099999999995,1011.7647058823527,5.399999999999999,14.0,80.0,7.6,103.06367358463928,472.16426924343915,271.07157983905125
2019-05-05 01:10:00,,,,,,,,,,,
2019-05-05 01:20:00,,,,,,,,,,,
2019-05-05 01:30:00,,,,,,,,,,,
2019-05-05 01:40:00,,,,,,,,,,,
2019-05-05 01:50:00,,,,,,,,,,,
2019-05-05 02:00:00,,,,,,,,,,,
2019-05-05 02:10:00,,,,,,,,,,,
2019-05-05 02:20:00,,,,,,,,,,,
2019-05-05 02:30:00,,,,,,,,,,,
2019-05-05 02:40:00,,,,,,,,,,,
2019-05-05 02:50:00,,,,,,,,,,,
2019-05-05 03:00:00,,,,,,,,,,,
2019-05-05 03:10:00,,,,,,,,,,,
2019-05-05 03:20:00,,,,,,,,,,,
2019-05-05 03:30:00,,,,,,,,,,,
2019-05-05 03:40:00,,,,,,,,,,,
2019-05-05 03:50:00,,,,,,,,,,,
2019-05-05 04:00:00,28882.0,56.87300000000001,164.06599999999997,1008.2352941176473,4.799999999999997,14.0,83.0,8.8,94.59268671466893,71.37366860656637,271.07157983905125
2019-05-05 04:10:00,,,,,,,,,,,
2019-05-05 04:20:00,,,,,,,,,,,
2019-05-05 04:30:00,,,,,,,,,,,
2019-05-05 04:40:00,,,,,,,,,,,
2019-05-05 04:50:00,,,,,,,,,,,
2019-05-05 05:00:00,28882.0,56.87300000000001,164.06599999999997,1008.2352941176473,4.899999999999999,14.0,81.0,7.5,83.29803755470846,49.412539804545965,271.07157983905125
2019-05-05 05:10:00,,,,,,,,,,,
2019-05-05 05:20:00,,,,,,,,,,,
2019-05-05 05:30:00,,,,,,,,,,,
2019-05-05 05:40:00,,,,,,,,,,,
2019-05-05 05:50:00,,,,,,,,,,,
2019-05-05 06:00:00,28882.0,56.87300000000001,164.06599999999997,1007.0588235294116,4.799999999999997,14.0,83.0,9.2,83.29803755470846,16.47084660151532,271.07157983905125
2019-05-05 06:10:00,,,,,,,,,,,
2019-05-05 06:20:00,,,,,,,,,,,
2019-05-05 06:30:00,,,,,,,,,,,
2019-05-05 06:40:00,,,,,,,,,,,
2019-05-05 06:50:00,,,,,,,,,,,
2019-05-05 07:00:00,,,,,,,,,,,
2019-05-05 07:10:00,,,,,,,,,,,
2019-05-05 07:20:00,,,,,,,,,,,
2019-05-05 07:30:00,,,,,,,,,,,
2019-05-05 07:40:00,,,,,,,,,,,
2019-05-05 07:50:00,,,,,,,,,,,
2019-05-05 08:00:00,,,,,,,,,,,
2019-05-05 08:10:00,,,,,,,,,,,
2019-05-05 08:20:00,,,,,,,,,,,
2019-05-05 08:30:00,,,,,,,,,,,
2019-05-05 08:40:00,,,,,,,,,,,
2019-05-05 08:50:00,,,,,,,,,,,
2019-05-05 09:00:00,,,,,,,,,,,
2019-05-05 09:10:00,,,,,,,,,,,
2019-05-05 09:20:00,,,,,,,,,,,
2019-05-05 09:30:00,,,,,,,,,,,
2019-05-05 09:40:00,,,,,,,,,,,
2019-05-05 09:50:00,,,,,,,,,,,
2019-05-05 10:00:00,,,,,,,,,,,
2019-05-05 10:10:00,,,,,,,,,,,
2019-05-05 10:20:00,,,,,,,,,,,
2019-05-05 10:30:00,,,,,,,,,,,
2019-05-05 10:40:00,,,,,,,,,,,
2019-05-05 10:50:00,,,,,,,,,,,
2019-05-05 11:00:00,,,,,,,,,,,
2019-05-05 11:10:00,,,,,,,,,,,
2019-05-05 11:20:00,,,,,,,,,,,
2019-05-05 11:30:00,,,,,,,,,,,
2019-05-05 11:40:00,,,,,,,,,,,
2019-05-05 11:50:00,,,,,,,,,,,
2019-05-05 12:00:00,,,,,,,,,,,
2019-05-05 12:10:00,,,,,,,,,,,
2019-05-05 12:20:00,,,,,,,,,,,
2019-05-05 12:30:00,,,,,,,,,,,
2019-05-05 12:40:00,,,,,,,,,,,
2019-05-05 12:50:00,,,,,,,,,,,
2019-05-05 13:00:00,,,,,,,,,,,
2019-05-05 13:10:00,,,,,,,,,,,
2019-05-05 13:20:00,,,,,,,,,,,
2019-05-05 13:30:00,,,,,,,,,,,
2019-05-05 13:40:00,,,,,,,,,,,
2019-05-05 13:50:00,,,,,,,,,,,
2019-05-05 14:00:00,,,,,,,,,,,
2019-05-05 14:10:00,,,,,,,,,,,
2019-05-05 14:20:00,,,,,,,,,,,
2019-05-05 14:30:00,,,,,,,,,,,
2019-05-05 14:40:00,,,,,,,,,,,
2019-05-05 14:50:00,,,,,,,,,,,
2019-05-05 15:00:00,,,,,,,,,,,
2019-05-05 15:10:00,,,,,,,,,,,
2019-05-05 15:20:00,,,,,,,,,,,
2019-05-05 15:30:00,,,,,,,,,,,
2019-05-05 15:40:00,,,,,,,,,,,
2019-05-05 15:50:00,,,,,,,,,,,
2019-05-05 16:00:00,,,,,,,,,,,
2019-05-05 16:10:00,,,,,,,,,,,
2019-05-05 16:20:00,,,,,,,,,,,
2019-05-05 16:30:00,,,,,,,,,,,
2019-05-05 16:40:00,,,,,,,,,,,
2019-05-05 16:50:00,,,,,,,,,,,
2019-05-05 17:00:00,,,,,,,,,,,
2019-05-05 17:10:00,,,,,,,,,,,
2019-05-05 17:20:00,,,,,,,,,,,
2019-05-05 17:30:00,,,,,,,,,,,
2019-05-05 17:40:00,,,,,,,,,,,
2019-05-05 17:50:00,,,,,,,,,,,
2019-05-05 18:00:00,28882.0,56.87,164.074,997.6470588235294,4.5,13.0,85.0,8.0,64.94423266977269,76.86395080707149,271.07157983905125
2019-05-05 18:10:00,,,,,,,,,,,
2019-05-05 18:20:00,,,,,,,,,,,
2019-05-05 18:30:00,,,,,,,,,,,
2019-05-05 18:40:00,,,,,,,,,,,
2019-05-05 18:50:00,,,,,,,,,,,
2019-05-05 19:00:00,28882.0,56.87,164.074,997.6470588235294,4.5,13.0,85.0,8.2,64.94423266977269,82.3542330075766,271.07157983905125
2019-05-05 19:10:00,,,,,,,,,,,
2019-05-05 19:20:00,,,,,,,,,,,
2019-05-05 19:30:00,,,,,,,,,,,
2019-05-05 19:40:00,,,,,,,,,,,
2019-05-05 19:50:00,,,,,,,,,,,
2019-05-05 20:00:00,28882.0,56.87,164.074,996.470588235294,4.600000000000001,13.0,85.0,7.5,62.120570379782585,219.61128802020423,271.07157983905125
2019-05-05 20:10:00,,,,,,,,,,,
2019-05-05 20:20:00,,,,,,,,,,,
2019-05-05 20:30:00,,,,,,,,,,,
2019-05-05 20:40:00,,,,,,,,,,,
2019-05-05 20:50:00,,,,,,,,,,,
2019-05-05 21:00:00,,,,,,,,,,,
2019-05-05 21:10:00,,,,,,,,,,,
2019-05-05 21:20:00,,,,,,,,,,,
2019-05-05 21:30:00,,,,,,,,,,,
2019-05-05 21:40:00,,,,,,,,,,,
2019-05-05 21:50:00,,,,,,,,,,,
2019-05-05 22:00:00,,,,,,,,,,,
2019-05-05 22:10:00,,,,,,,,,,,
2019-05-05 22:20:00,,,,,,,,,,,
2019-05-05 22:30:00,,,,,,,,,,,
2019-05-05 22:40:00,,,,,,,,,,,
2019-05-05 22:50:00,,,,,,,,,,,
2019-05-05 23:00:00,,,,,,,,,,,
2019-05-05 23:10:00,,,,,,,,,,,
2019-05-05 23:20:00,,,,,,,,,,,
2019-05-05 23:30:00,,,,,,,,,,,
2019-05-05 23:40:00,,,,,,,,,,,
2019-05-05 23:50:00,,,,,,,,,,,
2019-05-06 00:00:00,,,,,,,,,,,
2019-05-06 00:10:00,,,,,,,,,,,
2019-05-06 00:20:00,,,,,,,,,,,
2019-05-06 00:30:00,,,,,,,,,,,
2019-05-06 00:40:00,,,,,,,,,,,
2019-05-06 00:50:00,,,,,,,,,,,
2019-05-06 01:00:00,,,,,,,,,,,
2019-05-06 01:10:00,,,,,,,,,,,
2019-05-06 01:20:00,,,,,,,,,,,
2019-05-06 01:30:00,,,,,,,,,,,
2019-05-06 01:40:00,,,,,,,,,,,
2019-05-06 01:50:00,,,,,,,,,,,
2019-05-06 02:00:00,,,,,,,,,,,
2019-05-06 02:10:00,,,,,,,,,,,
2019-05-06 02:20:00,,,,,,,,,,,
2019-05-06 02:30:00,,,,,,,,,,,
2019-05-06 02:40:00,,,,,,,,,,,
2019-05-06 02:50:00,,,,,,,,,,,
2019-05-06 03:00:00,28882.0,56.87,164.06799999999996,992.9411764705884,4.100000000000001,14.0,89.0,6.5,53.649583509812224,197.65015921818386,271.07157983905125
2019-05-06 03:10:00,,,,,,,,,,,
2019-05-06 03:20:00,,,,,,,,,,,
2019-05-06 03:30:00,,,,,,,,,,,
2019-05-06 03:40:00,,,,,,,,,,,
2019-05-06 03:50:00,,,,,,,,,,,
2019-05-06 04:00:00,28882.0,56.87,164.06799999999996,992.9411764705884,4.100000000000001,13.0,90.0,7.1,60.70873923478752,115.29592621060725,271.07157983905125
2019-05-06 04:10:00,,,,,,,,,,,
2019-05-06 04:20:00,,,,,,,,,,,
2019-05-06 04:30:00,,,,,,,,,,,
2019-05-06 04:40:00,,,,,,,,,,,
2019-05-06 04:50:00,,,,,,,,,,,
2019-05-06 05:00:00,28882.0,56.87,164.06799999999996,992.9411764705884,4.100000000000001,14.0,90.0,6.7,62.120570379782585,82.3542330075766,271.07157983905125
2019-05-06 05:10:00,,,,,,,,,,,
2019-05-06 05:20:00,,,,,,,,,,,
2019-05-06 05:30:00,,,,,,,,,,,
2019-05-06 05:40:00,,,,,,,,,,,
2019-05-06 05:50:00,,,,,,,,,,,
2019-05-06 06:00:00,,,,,,,,,,,
2019-05-06 06:10:00,,,,,,,,,,,
2019-05-06 06:20:00,,,,,,,,,,,
2019-05-06 06:30:00,,,,,,,,,,,
2019-05-06 06:40:00,,,,,,,,,,,
2019-05-06 06:50:00,,,,,,,,,,,
2019-05-06 07:00:00,,,,,,,,,,,
2019-05-06 07:10:00,,,,,,,,,,,
2019-05-06 07:20:00,,,,,,,,,,,
2019-05-06 07:30:00,,,,,,,,,,,
2019-05-06 07:40:00,,,,,,,,,,,
2019-05-06 07:50:00,,,,,,,,,,,
2019-05-06 08:00:00,,,,,,,,,,,
2019-05-06 08:10:00,,,,,,,,,,,
2019-05-06 08:20:00,,,,,,,,,,,
2019-05-06 08:30:00,,,,,,,,,,,
2019-05-06 08:40:00,,,,,,,,,,,
2019-05-06 08:50:00,,,,,,,,,,,
2019-05-06 09:00:00,,,,,,,,,,,
2019-05-06 09:10:00,,,,,,,,,,,
2019-05-06 09:20:00,,,,,,,,,,,
2019-05-06 09:30:00,,,,,,,,,,,
2019-05-06 09:40:00,,,,,,,,,,,
2019-05-06 09:50:00,,,,,,,,,,,
2019-05-06 10:00:00,,,,,,,,,,,
2019-05-06 10:10:00,,,,,,,,,,,
2019-05-06 10:20:00,,,,,,,,,,,
2019-05-06 10:30:00,,,,,,,,,,,
2019-05-06 10:40:00,,,,,,,,,,,
2019-05-06 10:50:00,,,,,,,,,,,
2019-05-06 11:00:00,,,,,,,,,,,
2019-05-06 11:10:00,,,,,,,,,,,
2019-05-06 11:20:00,,,,,,,,,,,
2019-05-06 11:30:00,,,,,,,,,,,
2019-05-06 11:40:00,,,,,,,,,,,
2019-05-06 11:50:00,,,,,,,,,,,
2019-05-06 12:00:00,,,,,,,,,,,
2019-05-06 12:10:00,,,,,,,,,,,
2019-05-06 12:20:00,,,,,,,,,,,
2019-05-06 12:30:00,,,,,,,,,,,
2019-05-06 12:40:00,,,,,,,,,,,
2019-05-06 12:50:00,,,,,,,,,,,
2019-05-06 13:00:00,28882.0,56.872,164.06799999999996,992.9411764705884,4.899999999999999,13.0,89.0,5.4,166.59607510941692,0.0,271.07157983905125
2019-05-06 13:10:00,,,,,,,,,,,
2019-05-06 13:20:00,,,,,,,,,,,
2019-05-06 13:30:00,,,,,,,,,,,
2019-05-06 13:40:00,,,,,,,,,,,
2019-05-06 13:50:00,,,,,,,,,,,
2019-05-06 14:00:00,28882.0,56.872,164.06799999999996,992.9411764705884,5.0,13.0,90.0,6.2,162.36058167443173,0.0,271.07157983905125
2019-05-06 14:10:00,,,,,,,,,,,
2019-05-06 14:20:00,,,,,,,,,,,
2019-05-06 14:30:00,,,,,,,,,,,
2019-05-06 14:40:00,,,,,,,,,,,
2019-05-06 14:50:00,,,,,,,,,,,
2019-05-06 15:00:00,28882.0,56.872,164.06799999999996,992.9411764705884,5.200000000000003,13.0,86.0,6.4,155.30142594945644,356.8683430328319,271.07157983905125
2019-05-06 15:10:00,,,,,,,,,,,
2019-05-06 15:20:00,,,,,,,,,,,
2019-05-06 15:30:00,,,,,,,,,,,
2019-05-06 15:40:00,,,,,,,,,,,
2019-05-06 15:50:00,,,,,,,,,,,
2019-05-06 16:00:00,28882.0,56.875,164.09,992.9411764705884,5.200000000000003,13.0,87.0,4.6,151.06593251447126,27.45141100252553,271.07157983905125
2019-05-06 16:10:00,,,,,,,,,,,
2019-05-06 16:20:00,,,,,,,,,,,
2019-05-06 16:30:00,,,,,,,,,,,
2019-05-06 16:40:00,,,,,,,,,,,
2019-05-06 16:50:00,,,,,,,,,,,
2019-05-06 17:00:00,28882.0,56.875,164.09,992.9411764705884,5.200000000000003,13.0,87.0,5.2,145.41860793449104,98.82507960909193,271.07157983905125
2019-05-06 17:10:00,,,,,,,,,,,
2019-05-06 17:20:00,,,,,,,,,,,
2019-05-06 17:30:00,,,,,,,,,,,
2019-05-06 17:40:00,,,,,,,,,,,
2019-05-06 17:50:00,,,,,,,,,,,
2019-05-06 18:00:00,28882.0,56.875,164.09,992.9411764705884,5.100000000000001,13.0,86.0,5.2,152.4777636594663,109.80564401010211,271.07157983905125
